customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,income_bracket,occupation,company,address_street,address_city,address_state,address_country,address_postal_code,address_region,account_created,last_login,account_status,customer_segment,lifetime_value,avg_order_value,purchase_frequency,last_purchase_date,total_orders,total_spent,preferred_channel,preferred_category,loyalty_points,newsletter_subscribed,marketing_opt_in,customer_tier,credit_score,preferred_payment_method,shipping_preference,social_media_twitter,social_media_instagram,social_media_facebook,notes
CUST10071,Steven,Byrd,asilva@example.net,+1-658-699-4417x15454,1957-12-02,33,Male,Low,Dealer,"Cannon, Yoder and Trujillo",520 Bright Green Suite 660,Yorkmouth,Indiana,El Salvador,76919,Latin America,2025-12-19,,Suspended,Loyal,1600,208,11,2026-01-27,6,1600,Mobile App,Beauty,46104,False,False,Silver,504.0,Credit Card,Express,,,facebook.com/matthewreeves,Prefers eco-friendly products
CUST10072,Kevin,Jackson,kellyruiz@example.net,682-651-3534x655,1976-08-29,71,Female,Low,Commercial/residential surveyor,Brown-Walters,3816 Gutierrez Ways,Knoxstad,,Madagascar,20263,Asia Pacific,2022-04-08,,Active,Returning,689,89,1,,1,689,Website,Home & Kitchen,21053,True,True,Gold,,Credit Card,Next Day,@matthewbenitez,@tthomas,,VIP customer
CUST10073,Crystal,Thompson,smithjoshua@example.org,001-827-912-9666,1971-03-10,58,Female,Middle,"Accountant, chartered management",Ferguson Ltd,58300 Jeremy Wells Suite 421,Port Christopher,,Grenada,50773,Middle East,2025-05-19,,Suspended,New,386,74,4,,3,386,Email,Electronics,1960,True,False,Silver,,PayPal,Next Day,,@gary04,facebook.com/stephen89,VIP customer
CUST10074,Alexandria,Hamilton,matthewvalenzuela@example.com,001-732-260-3323x09821,1970-08-20,62,Other,High,Freight forwarder,,010 Hannah Mall,San Diego,MI,USA,58738,North America,2024-05-02,2026-01-13,Closed,Loyal,3637,411,8,,15,3637,Mobile App,Home & Kitchen,6538,False,True,Silver,,PayPal,Express,,,facebook.com/thomas23,
CUST10075,Heather,Mccoy,robert18@example.com,+1-592-561-8914x117,1998-01-16,28,Male,Middle,General practice doctor,,6420 Lozano Spurs,Chicago,FL,USA,63502,North America,2023-11-30,2026-01-19,Closed,At Risk,293,59,3,2025-11-09,0,293,Mobile App,Home & Kitchen,5165,False,True,Gold,828.0,PayPal,Next Day,@powersrebecca,,facebook.com/fhernandez,VIP customer
CUST10076,Stephen,Madden,steven12@example.org,655-361-1002x2557,1970-06-17,43,Female,Low,"Lighting technician, broadcasting/film/video",,66746 Marsh Run,Lake Jenniferview,Iowa,Norway,22361,Middle East,2022-01-23,2026-01-14,Suspended,VIP,19254,1686,20,2026-01-15,31,19254,Email,Sports,36495,False,True,Platinum,634.0,PayPal,Express,,,,Frequent returner
CUST10077,Jessica,Jarvis,dalepruitt@example.com,001-972-996-5902,1952-10-15,37,Male,Low,Paramedic,,14508 Tiffany Skyway Suite 889,Paris,,France,12984,Europe,2024-10-12,,Active,Loyal,1611,328,10,,14,1611,Mobile App,Beauty,5033,False,False,Bronze,375.0,Credit Card,Next Day,@timothyalvarado,@jhernandez,,VIP customer
CUST10078,Melissa,Booth,waltonmalik@example.com,908-338-6631x779,2003-05-24,58,Other,Low,Research scientist (physical sciences),Stewart-Hooper,66088 Margaret Turnpike,North Dawnburgh,New Mexico,Madagascar,79695,Asia Pacific,2023-09-10,2026-02-01,Active,Loyal,2018,493,9,,2,2018,Email,Electronics,38021,True,False,Platinum,611.0,Bank Transfer,Express,@diamondbryant,,facebook.com/michael03,
CUST10079,Michael,Chavez,malonejeffrey@example.com,(648)585-1027x261,1957-11-12,32,Female,Low,Community arts worker,Lewis-Summers,516 Sara Villages,Riverafort,Texas,Saint Barthelemy,88599,Asia Pacific,2022-02-23,2026-01-29,Active,New,71,182,1,,1,71,Email,Fashion,10261,False,True,Platinum,617.0,Apple Pay,Express,@gbarrett,,,
CUST10080,Dennis,Porter,tranryan@example.net,882.592.2169x9586,1963-09-21,54,Other,High,Occupational therapist,Waller-Chavez,69848 Joseph Plaza,San Antonio,GA,USA,83414,North America,2022-12-13,,Inactive,New,676,178,4,,5,676,In-Store,Home & Kitchen,20624,False,True,Silver,,Apple Pay,Next Day,,,facebook.com/jasonklein,VIP customer
CUST10081,Glenda,Morse,tinasantos@example.org,385.215.8799x68460,1971-01-08,64,Female,Low,Dance movement psychotherapist,,034 Tonya Springs,Madrid,,Spain,33342,Europe,2022-05-06,,Inactive,New,633,198,5,,1,633,Mobile App,Beauty,49007,False,True,Silver,,Apple Pay,Standard,@vaughnkenneth,,facebook.com/howardshaun,Prefers eco-friendly products
CUST10082,William,Robles,heather06@example.com,(558)500-4397x35989,1965-02-13,28,Female,Very High,"Production assistant, radio",,122 Nicholas Meadow,Lake Deborah,Kansas,Iceland,37084,Asia Pacific,2025-11-01,2026-01-20,Closed,At Risk,719,192,1,,2,719,Email,Electronics,1753,False,False,Gold,,Credit Card,Standard,,@eugenesingleton,,
CUST10083,Adam,Owens,billmcfarland@example.net,5944798515,1980-07-12,42,Female,Low,Broadcast journalist,,8861 Walker Forest,Phoenix,GA,USA,87445,North America,2023-12-04,2026-01-24,Closed,New,533,152,4,2025-12-14,8,533,Website,Sports,16536,True,False,Bronze,715.0,Credit Card,Standard,@jeffery98,,,
CUST10084,Michael,Allen,susanfleming@example.com,(216)648-4085x8877,2006-03-25,66,Male,Very High,"Engineer, automotive",Palmer-Vaughan,801 Ellen Trail,Barajastown,Texas,Brazil,28442,Latin America,2024-09-15,2026-01-13,Active,Loyal,2282,493,8,2025-11-28,3,2282,Email,Electronics,28989,True,False,Bronze,584.0,Credit Card,Standard,@elucas,,,Frequent returner
CUST10085,Benjamin,Jones,lauragrant@example.net,846.367.6650,1981-07-01,23,Female,High,Accounting technician,,901 Reilly Coves,North Stephen,,Greenland,38490,Middle East,2023-08-31,2026-02-06,Closed,Returning,232,109,2,2025-11-17,2,232,Website,Fashion,14995,True,False,Bronze,539.0,Apple Pay,Standard,@kathy76,@bshort,,Prefers eco-friendly products
CUST10086,Peter,Salinas,susan24@example.net,001-350-688-2100x9968,1959-05-25,42,Other,Very High,Local government officer,,8222 Christina Glen,Moorebury,West Virginia,Burkina Faso,25971,Asia Pacific,2022-01-28,2026-01-16,Closed,Loyal,3939,257,11,,14,3939,Mobile App,Sports,19886,False,True,Gold,,PayPal,Standard,,,,Prefers eco-friendly products
CUST10087,Deanna,Jones,kingjames@example.net,755.623.1491x3577,1992-04-16,71,Other,Middle,Television/film/video producer,Cunningham LLC,2053 Jennifer Row Suite 452,Port Karenside,,Kyrgyz Republic,89574,Latin America,2023-12-03,2026-01-31,Inactive,Loyal,3718,247,8,,6,3718,Email,Beauty,39908,False,False,Bronze,,Credit Card,Express,,@xgriffin,,Prefers eco-friendly products
CUST10088,Catherine,Wilkinson,patriciagonzalez@example.net,+1-611-908-0996x9308,1989-08-07,70,Female,Very High,Database administrator,Long-Vance,78816 Shaw Shore Apt. 928,Tonyville,Tennessee,China,18899,Middle East,2024-11-23,2026-01-15,Closed,New,734,81,4,2025-11-26,8,734,Mobile App,Home & Kitchen,49159,False,False,Gold,,PayPal,Next Day,,@jillwebb,facebook.com/billy73,Frequent returner
CUST10089,Jamie,Velez,paul70@example.org,+1-351-684-4989x2665,1970-09-17,60,Other,High,Environmental health practitioner,"Sullivan, Roth and Reed",082 Martin Club Suite 322,West Miketon,,Paraguay,21126,Asia Pacific,2024-03-07,,Inactive,New,894,109,5,2026-01-06,1,894,In-Store,Beauty,48979,True,False,Gold,356.0,Apple Pay,Standard,@guerrerorobert,,facebook.com/jennifer77,
CUST10090,Timothy,Garza,cjohnson@example.org,001-492-628-0920,2007-11-16,21,Other,Low,Education administrator,"Mullen, Greene and Elliott",413 Obrien Mountains,New York,CA,USA,63634,North America,2022-07-20,2026-01-18,Closed,VIP,32795,651,38,,33,32795,Website,Sports,41077,True,True,Bronze,301.0,Credit Card,Next Day,@yburke,@cindydixon,,VIP customer
CUST10091,Shawn,Garza,nicholasanderson@example.org,288.362.9127,1951-06-12,71,Other,Low,Race relations officer,"Anderson, Munoz and Carey",650 Perez Unions Suite 659,Lake Gina,,Uzbekistan,97676,Middle East,2025-12-31,,Suspended,Returning,201,105,1,2025-11-18,1,201,In-Store,Fashion,41165,False,False,Gold,,Credit Card,Next Day,@eanderson,@reneemiller,facebook.com/ascott,Prefers eco-friendly products
CUST10092,Diamond,Watts,robert12@example.com,+1-994-448-6959x4636,1970-04-18,74,Male,Low,"Surveyor, land/geomatics",,4956 Melissa Shoals Apt. 372,New Alexandrahaven,Missouri,Albania,13644,Latin America,2022-12-04,,Closed,VIP,39489,1989,37,,28,39489,Email,Fashion,12424,False,False,Bronze,,PayPal,Express,@zhartman,,facebook.com/martintamara,VIP customer
CUST10093,Ryan,Brown,nathanlynch@example.net,(669)584-9027x7038,1947-05-23,72,Female,Very High,Tour manager,"Black, Hall and Jackson",3021 Chan Knoll,Port Christopherberg,Rhode Island,Latvia,88274,Asia Pacific,2024-06-17,2026-01-27,Inactive,VIP,14656,961,48,2026-01-04,43,14656,Mobile App,Sports,9776,False,False,Bronze,689.0,PayPal,Express,,,facebook.com/aprilmclaughlin,Prefers eco-friendly products
CUST10094,Brandi,Bailey,jeremy37@example.com,001-604-726-8181,1953-01-24,38,Male,Very High,Scientific laboratory technician,,947 Hart Trail Apt. 577,North Andreaside,,United States Virgin Islands,77417,Asia Pacific,2021-05-01,2026-01-31,Closed,Returning,532,121,2,2025-11-20,0,532,Email,Home & Kitchen,14585,True,True,Platinum,,Credit Card,Next Day,@carlos33,,,VIP customer
CUST10095,Alec,Collier,justinross@example.net,518-527-5539x42373,2004-06-29,23,Female,High,Geochemist,,33952 David Common,Robertstad,Ohio,Maldives,89081,Asia Pacific,2025-04-16,2026-02-06,Active,VIP,30470,1930,22,,22,30470,Email,Fashion,1036,False,False,Silver,,PayPal,Standard,,@duranamber,,VIP customer
CUST10096,Bobby,Olson,travis94@example.com,(884)963-9208,1981-11-25,64,Male,Middle,Amenity horticulturist,"Reed, Dalton and Parsons",87500 Nicolas Courts Suite 594,Madrid,,France,25031,Europe,2025-10-07,2026-01-20,Suspended,Returning,74,187,1,2025-12-02,2,74,In-Store,Beauty,14901,False,True,Gold,,Apple Pay,Express,@thomas95,@ivan63,,VIP customer
CUST10097,Robert,Goodwin,melissa47@example.org,001-829-531-4386,1955-01-10,35,Other,Low,Dealer,Shaffer-Thompson,88574 Hart Port Apt. 612,Los Angeles,GA,USA,08370,North America,2022-12-07,2026-01-20,Closed,Loyal,2603,433,6,,5,2603,In-Store,Beauty,28251,True,True,Silver,,Apple Pay,Next Day,@gcombs,@qgarner,facebook.com/michael84,
CUST10098,Michelle,Mccarty,barbarasantos@example.net,(645)958-7716,1988-02-03,68,Male,Low,Dance movement psychotherapist,Davidson LLC,996 Christian Junctions Apt. 554,Andrewville,,Guernsey,93618,Asia Pacific,2023-05-18,2026-02-06,Inactive,Churned,32,180,6,2026-01-10,10,32,Mobile App,Sports,30561,True,True,Bronze,783.0,PayPal,Standard,@cnelson,,facebook.com/julie87,VIP customer
CUST10099,Jessica,Stanley,clarkrandy@example.org,678-400-6811,1950-11-03,80,Female,High,Newspaper journalist,Perez-Rojas,228 Anthony Shore Suite 577,Jacksontown,,Brunei Darussalam,71356,Middle East,2023-06-02,,Closed,New,2,170,2,2026-01-01,4,2,Website,Fashion,35702,False,False,Bronze,,PayPal,Express,,@staylor,,Frequent returner
CUST10100,Kaitlyn,Wiley,omills@example.net,257-283-1745x6424,1980-09-18,22,Male,High,Copy,,7807 Evans Trafficway Suite 493,New Carla,,Norfolk Island,01447,Asia Pacific,2025-10-06,2026-01-26,Active,New,726,54,1,2025-11-27,2,726,Website,Sports,16772,True,True,Platinum,512.0,Credit Card,Standard,@bkhan,,facebook.com/twright,VIP customer
CUST10101,Robert,Allen,justin84@example.com,612.924.1797,1957-11-18,26,Male,Middle,IT sales professional,Hernandez PLC,14427 Jesse Drive,Claytonbury,Colorado,Estonia,02431,Asia Pacific,2025-04-19,2026-01-18,Inactive,New,669,185,2,2025-12-12,1,669,Website,Fashion,29943,False,True,Bronze,,PayPal,Next Day,@zcollins,@dbolton,,VIP customer
CUST10102,Joseph,Long,qwhite@example.com,3135673037,1977-04-12,32,Male,Very High,Neurosurgeon,"Ali, Mayer and Moore",881 Olson Hills,West Christopherberg,,Azerbaijan,26548,Latin America,2024-03-01,,Active,VIP,35883,1988,31,,17,35883,Website,Electronics,1236,False,True,Platinum,,Apple Pay,Next Day,,@boyerjeff,facebook.com/youngryan,Frequent returner
CUST10103,Kristina,Smith,perkinshannah@example.net,+1-725-413-2719x500,1992-10-29,36,Other,High,Software engineer,,73585 Quinn Brooks,East Laurashire,Montana,British Indian Ocean Territory (Chagos Archipelago),90842,Middle East,2024-04-24,,Closed,New,746,74,4,2025-12-13,2,746,Email,Sports,8493,False,True,Bronze,,Credit Card,Express,@johnwilliams,,,
CUST10104,Jasmine,Hansen,llopez@example.net,(657)749-8218x274,1976-01-02,64,Other,Middle,Academic librarian,"Hunter, Gross and Andrade",351 Lee Springs Suite 829,Philadelphia,TX,USA,37611,North America,2023-11-05,2026-01-27,Inactive,Loyal,2525,281,11,2026-01-10,17,2525,Email,Home & Kitchen,32978,True,False,Platinum,,PayPal,Express,,@daniel81,,VIP customer
CUST10105,Bradley,Pace,morganharris@example.com,610.296.7899,1970-01-12,43,Male,High,Environmental consultant,,37170 Grant Mall,Warsaw,,France,48875,Europe,2021-08-06,2026-02-06,Suspended,New,109,72,1,,2,109,In-Store,Fashion,30343,False,True,Platinum,526.0,Credit Card,Express,,@allison14,facebook.com/blackburnsusan,
CUST10106,Jake,Fox,ashleymeza@example.net,001-786-419-5761x2286,1981-06-08,34,Female,Low,Tourism officer,,5855 Duran Meadows Suite 939,North Jessicaside,,Hungary,72017,Middle East,2022-12-02,2026-01-26,Inactive,New,556,160,1,,0,556,Website,Home & Kitchen,45359,False,False,Silver,633.0,Apple Pay,Next Day,,,,VIP customer
CUST10107,Katie,Howe,michael77@example.com,6045908240,1959-09-21,49,Other,Low,International aid/development worker,Ingram Ltd,889 Clinton Mount Suite 224,Houston,GA,USA,48615,North America,2026-01-19,2026-01-20,Suspended,Churned,816,190,2,2025-12-01,1,816,In-Store,Home & Kitchen,21308,True,True,Platinum,665.0,Bank Transfer,Standard,@lisa19,,facebook.com/ncarroll,Prefers eco-friendly products
CUST10108,Tracy,Nolan,larsonkevin@example.net,001-561-205-5661,1988-03-28,25,Male,Middle,Museum/gallery exhibitions officer,,8058 Mark Square,Lake Markfort,,China,29441,Latin America,2022-05-27,2026-01-10,Active,New,937,181,2,,4,937,Mobile App,Electronics,45013,False,False,Platinum,419.0,PayPal,Next Day,,@wmaddox,,
CUST10109,Brooke,Wagner,ryanhartman@example.org,(351)879-0864,1979-04-02,58,Female,Very High,Politician's assistant,,78376 Ann Street,Houston,FL,USA,69215,North America,2023-03-13,2026-01-19,Inactive,Returning,497,188,5,2025-11-15,10,497,In-Store,Sports,42726,True,False,Silver,,Bank Transfer,Next Day,@kimberly59,@rodriguezrobert,facebook.com/michael55,
CUST10110,Lorraine,Lang,scottglass@example.org,652.211.0392,1968-06-18,48,Male,Very High,Clinical psychologist,,7053 James Pike Suite 879,Port Kevinstad,,Nicaragua,96173,Middle East,2022-04-21,2026-01-08,Suspended,Loyal,3505,352,12,2025-12-15,9,3505,Website,Electronics,2832,False,False,Silver,,PayPal,Express,,,facebook.com/scottbrian,Frequent returner
CUST10111,Steven,Landry,pricejoseph@example.net,(310)446-3681x579,1958-08-21,67,Female,High,"Restaurant manager, fast food",,003 Cook Lock Apt. 055,Port Heather,Arkansas,Faroe Islands,47081,Middle East,2023-09-03,2026-01-19,Inactive,Loyal,1126,332,7,2025-12-27,8,1126,Website,Sports,48547,True,False,Platinum,,Apple Pay,Express,@lisa46,,,VIP customer
CUST10112,Matthew,Long,christopherreyes@example.net,+1-436-539-2649x578,1989-07-03,60,Other,Low,Corporate investment banker,"Weaver, Mcbride and Huffman",826 Diana Port Apt. 518,New Stacybury,,Canada,70357,Latin America,2022-02-08,2026-01-16,Inactive,Returning,843,105,3,,3,843,Email,Beauty,30519,False,True,Silver,,Credit Card,Next Day,@mary20,,facebook.com/nicole66,VIP customer
CUST10113,Kevin,Reese,edwin31@example.org,(509)594-9993,1991-11-17,55,Male,Middle,Agricultural engineer,,72897 White Loaf Suite 722,Madrid,,Italy,25831,Europe,2023-01-10,2026-01-09,Suspended,Returning,13,110,2,,4,13,Website,Electronics,47713,True,True,Bronze,702.0,Apple Pay,Standard,@aduran,,facebook.com/stephanie33,Frequent returner
CUST10114,Katherine,Jones,fcamacho@example.net,273-366-0965x69998,1975-11-01,62,Other,High,"Programmer, multimedia",Rich and Sons,086 James Mill Suite 447,Phoenix,MI,USA,22322,North America,2024-09-10,2026-01-22,Inactive,Returning,268,63,2,,3,268,Email,Home & Kitchen,27779,False,True,Silver,,Apple Pay,Express,,,facebook.com/vaughnrebecca,Prefers eco-friendly products
CUST10115,Steven,Lucas,sharpdaniel@example.net,001-982-366-5702x793,1962-02-13,20,Male,Very High,Jewellery designer,,111 Walters Corner,San Diego,IL,USA,69158,North America,2024-05-14,2026-02-01,Closed,New,428,129,3,2026-01-07,0,428,Mobile App,Electronics,36111,True,True,Silver,,Credit Card,Express,,@nicholasjames,,VIP customer
CUST10116,Kayla,Barr,fernandothomas@example.net,5642474212,1987-06-20,24,Male,Middle,Forensic scientist,,7780 Young Radial,Prague,,Germany,86939,Europe,2025-02-22,,Closed,Loyal,3589,213,8,2025-12-23,11,3589,Mobile App,Electronics,16821,False,False,Gold,,Apple Pay,Standard,@mramos,,facebook.com/sanchezamy,Frequent returner
CUST10117,Denise,Johnson,estradamary@example.com,710-216-2249x99827,1951-06-10,45,Male,Very High,Hydrographic surveyor,Richardson-Gray,8147 David Wall,North Jack,,Azerbaijan,36469,Latin America,2023-11-25,,Inactive,VIP,44696,1876,31,2025-12-30,54,44696,Mobile App,Sports,47393,True,False,Platinum,329.0,PayPal,Next Day,@swarren,,,Prefers eco-friendly products
CUST10118,Jason,Brown,webbhaley@example.net,969-954-8995x2997,2000-02-01,78,Female,Low,Education administrator,"Hall, Roberts and Lee",71396 Williams Keys,Paris,,Germany,73955,Europe,2022-11-27,2026-01-08,Closed,New,454,145,3,2026-01-10,0,454,In-Store,Beauty,1556,True,False,Bronze,339.0,Credit Card,Standard,@hannahking,,,
CUST10119,Carlos,Evans,katie15@example.com,(499)902-3557x7027,2005-10-22,47,Female,Very High,Software engineer,Ford-Olsen,495 Jared Spur,Berlin,,Spain,43980,Europe,2024-02-09,2026-01-11,Inactive,New,75,191,6,2025-11-23,10,75,Email,Sports,10325,False,True,Bronze,645.0,PayPal,Standard,,@mary56,facebook.com/ashleyprice,Prefers eco-friendly products
CUST10120,Brooke,Hancock,janet50@example.com,(517)335-7438x42150,1975-04-21,76,Female,Low,Risk manager,,8235 Oconnor Pine,Dallas,TX,USA,41180,North America,2023-11-20,2026-01-14,Suspended,At Risk,523,109,6,,12,523,Email,Home & Kitchen,18748,False,False,Platinum,448.0,Credit Card,Express,@shortsharon,@jamiejohnson,facebook.com/hreeves,
CUST10121,Monica,Cook,garciakatie@example.net,309-643-5334x4857,1955-04-07,79,Male,Middle,"Designer, industrial/product",,09881 Amy Plaza Suite 424,North Larryton,Rhode Island,Poland,75747,Latin America,2023-03-08,2026-01-16,Suspended,At Risk,264,156,6,,4,264,In-Store,Beauty,861,False,True,Platinum,,Bank Transfer,Standard,,,facebook.com/collinspatricia,Frequent returner
CUST10122,Rebecca,Williams,bbrown@example.com,(399)979-5453,1983-09-28,47,Male,Very High,"Conservator, museum/gallery",,717 Cohen Station,Williamstown,,Latvia,61501,Middle East,2025-02-06,,Active,Loyal,2922,453,10,2025-12-01,19,2922,Website,Beauty,20845,False,False,Platinum,744.0,Credit Card,Standard,,@douglashuang,,Prefers eco-friendly products
CUST10123,Samantha,Rivera,shawn01@example.com,457-372-4599,1972-09-16,43,Other,Low,Clinical biochemist,Hawkins-Jones,769 Allen Gardens Apt. 761,Robertafurt,Vermont,Cocos (Keeling) Islands,45159,Middle East,2022-11-14,2026-02-05,Closed,Returning,150,152,6,,7,150,Email,Electronics,22387,True,False,Bronze,,Credit Card,Express,,,facebook.com/bmueller,Prefers eco-friendly products
CUST10124,Elaine,Miller,mwilson@example.com,281-372-4619x19657,1959-11-29,22,Other,Very High,Corporate treasurer,"Berger, Fields and Smith",278 Price Ports,Amybury,,China,59111,Latin America,2022-10-06,,Inactive,Churned,992,197,3,2025-11-28,1,992,Website,Fashion,36480,False,True,Gold,,Credit Card,Express,@kevin46,@veronica90,facebook.com/sabbott,Frequent returner
CUST10125,Bryan,Santana,smithann@example.com,840-836-9656,1974-09-19,53,Male,Very High,Sports administrator,Bates Group,86562 Bright Skyway,Los Angeles,GA,USA,16956,North America,2022-03-30,2026-01-08,Active,New,526,152,4,2025-11-15,1,526,Email,Beauty,18692,True,False,Silver,734.0,Apple Pay,Next Day,,,,Prefers eco-friendly products
CUST10126,Deborah,Thomas,ibarrett@example.org,(867)996-9278,1971-04-14,59,Female,Very High,Marine scientist,Lopez PLC,738 Jenkins Plains,New York,PA,USA,76044,North America,2024-03-22,,Closed,Churned,93,58,5,,1,93,In-Store,Sports,48294,False,True,Silver,681.0,Credit Card,Standard,,,,Prefers eco-friendly products
